price_total,location,property_type,square_meters,construction_type,construction_year,floor_number,floor_type
500000,"Студентски Град, София",Многостаен апартамент в София,290 кв.м,Тухла,Not Available,8 етаж,Последен етаж
380000,"Стрелбище, София",Многостаен апартамент в София,200 кв.м,Тухла,2006 г.,7 етаж,Последен етаж
275418,"Подуяне, София",Тристаен апартамент в София,126 кв.м,Тухла,2025 г.,5 етаж,Not Available
273724,"Подуяне, София",Тристаен апартамент в София,125 кв.м,Тухла,2025 г.,2 етаж,Not Available
367092,"Подуяне, София",Тристаен апартамент в София,167 кв.м,Тухла,2025 г.,6 етаж,Not Available
275418,"Подуяне, София",Тристаен апартамент в София,126 кв.м,Тухла,2025 г.,7 етаж,Not Available
204000,"Малинова Долина, София",Тристаен апартамент в София,85 кв.м,Тухла,2026 г.,4 етаж,Непоследен
255000,"Младост 3, София",Двустаен апартамент в София,75 кв.м,ЕПК/ПК,1970 г.,1 етаж,Първи жилищен
244830,"Център, София",Тристаен апартамент в София,106 кв.м,Тухла,2025 г.,2 етаж,Not Available
257492,"Център, София",Тристаен апартамент в София,119 кв.м,Тухла,2025 г.,2 етаж,Not Available
259865,"Център, София",Тристаен апартамент в София,119 кв.м,Тухла,2025 г.,3 етаж,Not Available
224805,"Център, София",Тристаен апартамент в София,108 кв.м,Тухла,2025 г.,2 етаж,Not Available
263425,"Център, София",Тристаен апартамент в София,119 кв.м,Тухла,2025 г.,4 етаж,Not Available
235510,"Център, София",Тристаен апартамент в София,108 кв.м,Тухла,2025 г.,4 етаж,Not Available
230157,"Център, София",Тристаен апартамент в София,108 кв.м,Тухла,2025 г.,3 етаж,Not Available
161000,"Център, София",Двустаен апартамент в София,70 кв.м,Тухла,2025 г.,4 етаж,Not Available
152438,"Център, София",Двустаен апартамент в София,70 кв.м,Тухла,2025 г.,5 етаж,Not Available
159344,"Център, София",Двустаен апартамент в София,70 кв.м,Тухла,2025 г.,8 етаж,Not Available
155902,"Център, София",Двустаен апартамент в София,70 кв.м,Тухла,2025 г.,6 етаж,Not Available
245387,"Център, София",Тристаен апартамент в София,107 кв.м,Тухла,2025 г.,6 етаж,Not Available
251788,"Център, София",Тристаен апартамент в София,111 кв.м,Тухла,2026 г.,6 етаж,Not Available
155688,"Център, София",Едностаен апартамент в София,60 кв.м,Тухла,2025 г.,7 етаж,Not Available
399523,"Център, София",Многостаен апартамент в София,170 кв.м,Тухла,2025 г.,7 етаж,Not Available
218565,"Люлин 4, София",Тристаен апартамент в София,174 кв.м,Тухла,Not Available,6 етаж,Последен етаж
218827,"Люлин 4, София",Тристаен апартамент в София,176 кв.м,Тухла,Not Available,6 етаж,Последен етаж
165570,"Люлин 4, София",Тристаен апартамент в София,110 кв.м,Тухла,Not Available,4 етаж,Непоследен
144285,"Люлин 4, София",Тристаен апартамент в София,96 кв.м,Тухла,Not Available,3 етаж,Непоследен
165090,"Люлин 4, София",Тристаен апартамент в София,110 кв.м,Тухла,Not Available,2 етаж,Непоследен
143640,"Люлин 4, София",Тристаен апартамент в София,96 кв.м,Тухла,Not Available,2 етаж,Непоследен
290000,"Студентски Град, София",Тристаен апартамент в София,104 кв.м,Тухла,2009 г.,2 етаж,Непоследен
1000000,"Оборище, София",Тристаен апартамент в София,189 кв.м,Тухла,Not Available,3 етаж,Not Available
221234,"Манастирски Ливади, София",Тристаен апартамент в София,85.09 кв.м,Тухла,Not Available,Not Available,Not Available
600000,"Манастирски Ливади, София",Тристаен апартамент в София,165 кв.м,Тухла,Not Available,7 етаж,Not Available
199529,"Люлин 5, София",Тристаен апартамент в София,125 кв.м,Тухла,Not Available,5 етаж,Непоследен
160000,"Орландовци, София",Тристаен апартамент в София,108 кв.м,Тухла,2007 г.,3 етаж,Непоследен
449000,"Бояна, София",Тристаен апартамент в София,209.59 кв.м,Тухла,Not Available,1 етаж,Not Available
449000,"м. Гърдова глава, София",Тристаен апартамент в София,209.59 кв.м,Тухла,Not Available,1 етаж,Not Available
449000,"Княжево, София",Тристаен апартамент в София,209.59 кв.м,Тухла,Not Available,1 етаж,Not Available
224460,"Младост 4, София",Тристаен апартамент в София,100 кв.м,Тухла,Not Available,3 етаж,Непоследен
224460,"Младост 4, София",Тристаен апартамент в София,100 кв.м,Тухла,Not Available,4 етаж,Непоследен
222705,"Младост 4, София",Тристаен апартамент в София,99 кв.м,Тухла,Not Available,9 етаж,Последен етаж
399900,"Гео Милев, София",Тристаен апартамент в София,105 кв.м,Тухла,2007 г.,3 етаж,Непоследен
250000,"Оборище, София",Тристаен апартамент в София,76 кв.м,Панел,1976 г.,7 етаж,Непоследен
140000,"Дружба 1, София",Тристаен апартамент в София,87 кв.м,Тухла,1955 г.,1 етаж,Първи жилищен
258310,"Бояна, София",Тристаен апартамент в София,97 кв.м,Тухла,2025 г.,1 етаж,Not Available
227577,"Бояна, София",Тристаен апартамент в София,106 кв.м,Тухла,2025 г.,3 етаж,Not Available
222717,"Бояна, София",Тристаен апартамент в София,104 кв.м,Тухла,2025 г.,3 етаж,Not Available
310327,"Бояна, София",Многостаен апартамент в София,144 кв.м,Тухла,2025 г.,3 етаж,Not Available
230000,"Бояна, София",Тристаен апартамент в София,96 кв.м,Тухла,2024 г.,2 етаж,Not Available
836748,"Бояна, София",Многостаен апартамент в София,182 кв.м,Тухла,Not Available,4 етаж,Последен етаж
357487,"Манастирски Ливади, София",Тристаен апартамент в София,191 кв.м,Тухла,2023 г.,4 етаж,Непоследен
694900,"Манастирски Ливади, София",Многостаен апартамент в София,187 кв.м,Тухла,2010 г.,1 етаж,Партер
245000,"Сухата река, София",Многостаен апартамент в София,135 кв.м,Тухла,1985 г.,2 етаж,Непоследен
230300,"Овча Купел 2, София",Тристаен апартамент в София,123 кв.м,Тухла,Not Available,2 етаж,Непоследен
129490,"Люлин 6, София",Двустаен апартамент в София,75 кв.м,ЕПК/ПК,1992 г.,12 етаж,Непоследен
103472,"Люлин 5, София",Двустаен апартамент в София,71.36 кв.м,Тухла,Not Available,4 етаж,Not Available
157500,"Овча Купел 2, София",Тристаен апартамент в София,95 кв.м,Тухла,Not Available,1 етаж,Непоследен
281078,"Стрелбище, София",Тристаен апартамент в София,98 кв.м,Тухла,2026 г.,7 етаж,Непоследен
352736,"Стрелбище, София",Тристаен апартамент в София,124 кв.м,Тухла,2026 г.,4 етаж,Непоследен
192617,"Стрелбище, София",Двустаен апартамент в София,63 кв.м,Тухла,2026 г.,6 етаж,Непоследен
380000,"Стрелбище, София",Многостаен апартамент в София,200 кв.м,Тухла,2006 г.,7 етаж,Последен етаж
207000,"Витоша, София",Тристаен апартамент в София,90 кв.м,Тухла,Not Available,1 етаж,Непоследен
660000,"Витоша, София",Многостаен апартамент в София,221 кв.м,Тухла,Not Available,1 етаж,Непоследен
663150,"м. Гърдова глава, София",Многостаен апартамент в София,221 кв.м,Тухла,Not Available,5 етаж,Последен етаж
740000,София,Тристаен апартамент в София,172 кв.м,Тухла,Not Available,Not Available,Not Available
130000,"Витоша, София",Двустаен апартамент в София,74 кв.м,Тухла,2008 г.,5 етаж,Непоследен
435122,София,Многостаен апартамент в София,206 кв.м,Тухла,Not Available,3 етаж,Непоследен
322770,София,Тристаен апартамент в София,153 кв.м,Тухла,Not Available,3 етаж,Непоследен
354700,София,Тристаен апартамент в София,199 кв.м,Тухла,Not Available,3 етаж,Непоследен
224165,София,Тристаен апартамент в София,106 кв.м,Тухла,Not Available,1 етаж,Непоследен
209281,София,Тристаен апартамент в София,99 кв.м,Тухла,Not Available,1 етаж,Непоследен
304100,София,Тристаен апартамент в София,141 кв.м,Тухла,Not Available,1 етаж,Непоследен
198900,"Хаджи Димитър, София",Тристаен апартамент в София,93 кв.м,ЕПК/ПК,1991 г.,6 етаж,Непоследен
244320,"Малинова Долина, София",Тристаен апартамент в София,118 кв.м,Тухла,2026 г.,1 етаж,Първи жилищен
429000,"Манастирски Ливади, София",Тристаен апартамент в София,189 кв.м,Тухла,2024 г.,1 етаж,Непоследен
161928,"Овча Купел, София",Тристаен апартамент в София,124.56 кв.м,Тухла,2025 г.,1 етаж,Непоследен
161175,"Малинова Долина, София",Тристаен апартамент в София,107 кв.м,Тухла,Not Available,1 етаж,Непоследен
227776,"м. Гърдова глава, София",Тристаен апартамент в София,105 кв.м,Тухла,Not Available,2 етаж,Непоследен
325000,София,Тристаен апартамент в София,151 кв.м,Тухла,Not Available,1 етаж,Непоследен
103000,"Овча Купел, София",Двустаен апартамент в София,49 кв.м,Тухла,Not Available,2 етаж,Непоследен
182740,"Овча Купел 2, София",Тристаен апартамент в София,91 кв.м,Тухла,Not Available,6 етаж,Последен етаж
189740,"Овча Купел 2, София",Тристаен апартамент в София,95 кв.м,Тухла,Not Available,6 етаж,Последен етаж
186880,"Овча Купел 2, София",Тристаен апартамент в София,93 кв.м,Тухла,Not Available,5 етаж,Непоследен
190920,"Овча Купел 2, София",Тристаен апартамент в София,95 кв.м,Тухла,Not Available,5 етаж,Непоследен
230040,"Овча Купел 2, София",Тристаен апартамент в София,115 кв.м,Тухла,Not Available,2 етаж,Непоследен
258340,"м. Гърдова глава, София",Тристаен апартамент в София,99 кв.м,Тухла,Not Available,1 етаж,Непоследен
191200,"Горубляне, София",Тристаен апартамент в София,112 кв.м,Тухла,2025 г.,5 етаж,Последен етаж
222600,"Лозенец, София",Двустаен апартамент в София,67 кв.м,Тухла,Not Available,3 етаж,Непоследен
308000,"Лозенец, София",Тристаен апартамент в София,92 кв.м,Тухла,Not Available,4 етаж,Последен етаж
382000,"Лозенец, София",Тристаен апартамент в София,115 кв.м,Тухла,Not Available,5 етаж,Непоследен
785000,"Лозенец, София",Многостаен апартамент в София,196 кв.м,Тухла,Not Available,16 етаж,Непоследен
730000,"Лозенец, София",Многостаен апартамент в София,182 кв.м,Тухла,Not Available,16 етаж,Непоследен
Not Available,"Лозенец, София",Многостаен апартамент в София,381 кв.м,Тухла,Not Available,21 етаж,Последен етаж
132387,"Люлин 5, София",Тристаен апартамент в София,88 кв.м,Тухла,Not Available,1 етаж,Непоследен
241008,"Малинова Долина, София",Тристаен апартамент в София,124 кв.м,Тухла,Not Available,4 етаж,Непоследен
249000,"Овча Купел, София",Тристаен апартамент в София,132 кв.м,ЕПК/ПК,1995 г.,2 етаж,Непоследен
137800,"Толстой, София",Тристаен апартамент в София,65 кв.м,Панел,1987 г.,1 етаж,Непоследен
203575,"Студентски Град, София",Тристаен апартамент в София,119 кв.м,Тухла,Not Available,1 етаж,Непоследен
134780,"Студентски Град, София",Двустаен апартамент в София,67 кв.м,Тухла,Not Available,1 етаж,Партер
206822,"Студентски Град, София",Тристаен апартамент в София,121 кв.м,Тухла,Not Available,2 етаж,Непоследен
205632,"Студентски Град, София",Тристаен апартамент в София,120 кв.м,Тухла,Not Available,1 етаж,Непоследен
209083,"Студентски Град, София",Тристаен апартамент в София,122 кв.м,Тухла,Not Available,2 етаж,Непоследен
46000,"Ботунец, София",Двустаен апартамент в София,51 кв.м,Панел,1985 г.,6 етаж,Непоследен
343260,"Сухата река, София",Тристаен апартамент в София,132 кв.м,Тухла,Not Available,9 етаж,Непоследен
147541,"Овча Купел, София",Тристаен апартамент в София,85 кв.м,Тухла,Not Available,4 етаж,Непоследен
91900,"Студентски Град, София",Двустаен апартамент в София,42 кв.м,Тухла,2024 г.,1 етаж,Непоследен
146000,"Люлин 1, София",Тристаен апартамент в София,65 кв.м,Панел,1990 г.,8 етаж,Последен етаж
680000,"Кръстова Вада, София",Тристаен апартамент в София,300.67 кв.м,Тухла,Not Available,5 етаж,Not Available
1500000,София,Многостаен апартамент в София,170 кв.м,Тухла,Not Available,3 етаж,Not Available
257880,"Дружба 2, София",Тристаен апартамент в София,126 кв.м,Тухла,Not Available,3 етаж,Непоследен
263880,"Дружба 2, София",Тристаен апартамент в София,126 кв.м,Тухла,Not Available,3 етаж,Непоследен
229000,"Овча Купел, София",Тристаен апартамент в София,129 кв.м,Тухла,2016 г.,3 етаж,Непоследен
255000,"Манастирски Ливади, София",Тристаен апартамент в София,100 кв.м,Тухла,2008 г.,2 етаж,Непоследен
211200,"Овча Купел 2, София",Многостаен апартамент в София,132 кв.м,ЕПК/ПК,Not Available,3 етаж,Not Available
210100,"Сухата река, София",Тристаен апартамент в София,114 кв.м,Тухла,2025 г.,2 етаж,Not Available
145000,"Овча Купел, София",Тристаен апартамент в София,65 кв.м,Тухла,2024 г.,7 етаж,Not Available
211300,"Овча Купел, София",Тристаен апартамент в София,98 кв.м,Тухла,2024 г.,5 етаж,Not Available
221150,"Овча Купел, София",Тристаен апартамент в София,98 кв.м,Тухла,2024 г.,6 етаж,Not Available
170000,"Овча Купел, София",Двустаен апартамент в София,70 кв.м,Тухла,2024 г.,9 етаж,Not Available
140470,"Овча Купел, София",Двустаен апартамент в София,64 кв.м,Тухла,2024 г.,9 етаж,Not Available
210100,"Сухата река, София",Тристаен апартамент в София,124 кв.м,Тухла,2025 г.,2 етаж,Not Available
212200,"Сухата река, София",Тристаен апартамент в София,125 кв.м,Тухла,2025 г.,2 етаж,Not Available
323600,"обл. София, София",Двустаен апартамент в София,99 кв.м,Тухла,2025 г.,8 етаж,Not Available
190000,"Овча Купел, София",Двустаен апартамент в София,122 кв.м,Тухла,Not Available,6 етаж,Последен етаж
290322,"Полигона, София",Тристаен апартамент в София,139 кв.м,Тухла,Not Available,4 етаж,Непоследен
312181,"Полигона, София",Тристаен апартамент в София,149 кв.м,Тухла,Not Available,5 етаж,Непоследен
256269,"Полигона, София",Тристаен апартамент в София,116 кв.м,Тухла,Not Available,5 етаж,Непоследен
173000,"Полигона, София",Двустаен апартамент в София,79 кв.м,Тухла,Not Available,6 етаж,Непоследен
323198,"Полигона, София",Тристаен апартамент в София,154 кв.м,Тухла,Not Available,7 етаж,Непоследен
155072,"Полигона, София",Двустаен апартамент в София,71 кв.м,Тухла,Not Available,2 етаж,Непоследен
279685,"Полигона, София",Тристаен апартамент в София,127 кв.м,Тухла,Not Available,4 етаж,Непоследен
155521,"Полигона, София",Двустаен апартамент в София,71 кв.м,Тухла,Not Available,5 етаж,Непоследен
170084,"Полигона, София",Двустаен апартамент в София,78 кв.м,Тухла,Not Available,5 етаж,Непоследен
170084,"Полигона, София",Двустаен апартамент в София,78 кв.м,Тухла,Not Available,6 етаж,Непоследен
155521,"Полигона, София",Двустаен апартамент в София,71 кв.м,Тухла,Not Available,8 етаж,Непоследен
254904,"Полигона, София",Тристаен апартамент в София,122 кв.м,Тухла,Not Available,9 етаж,Непоследен
170084,"Полигона, София",Двустаен апартамент в София,78 кв.м,Тухла,Not Available,3 етаж,Непоследен
155521,"Полигона, София",Двустаен апартамент в София,71 кв.м,Тухла,Not Available,4 етаж,Непоследен
170084,"Полигона, София",Двустаен апартамент в София,78 кв.м,Тухла,Not Available,4 етаж,Непоследен
170084,"Полигона, София",Двустаен апартамент в София,78 кв.м,Тухла,Not Available,8 етаж,Непоследен
285000,"Люлин 10, София",Многостаен апартамент в София,165 кв.м,ЕПК/ПК,Not Available,7 етаж,Последен етаж
167000,"Център, София",Двустаен апартамент в София,60 кв.м,Тухла,1980 г.,7 етаж,Последен етаж
154000,"Център, София",Двустаен апартамент в София,71 кв.м,Тухла,2024 г.,4 етаж,Непоследен
106500,"Дървеница, София",Двустаен апартамент в София,45 кв.м,ЕПК/ПК,1979 г.,11 етаж,Непоследен
148000,"Център, София",Двустаен апартамент в София,71 кв.м,Тухла,2024 г.,4 етаж,Последен етаж
320000,"Оборище, София",Тристаен апартамент в София,81 кв.м,Тухла,1950 г.,2 етаж,Непоследен
360000,"Център, София",Двустаен апартамент в София,67 кв.м,Тухла,1954 г.,5 етаж,Непоследен
206788,"Студентски Град, София",Тристаен апартамент в София,121 кв.м,Тухла,Not Available,1 етаж,Партер
206363,"Студентски Град, София",Тристаен апартамент в София,121 кв.м,Тухла,Not Available,1 етаж,Партер
131260,"Студентски Град, София",Двустаен апартамент в София,65 кв.м,Тухла,Not Available,1 етаж,Партер
135960,"Студентски Град, София",Двустаен апартамент в София,67 кв.м,Тухла,Not Available,1 етаж,Партер
265000,"Манастирски Ливади, София",Многостаен апартамент в София,121 кв.м,ЕПК/ПК,Not Available,5 етаж,Непоследен
376900,"Младост 1а, София",Многостаен апартамент в София,157 кв.м,Тухла,2025 г.,12 етаж,Последен етаж
399000,"Витоша, София",Многостаен апартамент в София,169 кв.м,Тухла,2020 г.,5 етаж,Непоследен
169900,"Люлин 2, София",Тристаен апартамент в София,106 кв.м,Тухла,2024 г.,5 етаж,Непоследен
221600,"Витоша, София",Тристаен апартамент в София,110.8 кв.м,Тухла,Not Available,4 етаж,Not Available
225000,"Овча Купел, София",Тристаен апартамент в София,105 кв.м,Тухла,2024 г.,2 етаж,Непоследен
400040,"Бояна, София",Тристаен апартамент в София,152 кв.м,Тухла,Not Available,1 етаж,Непоследен
338224,"Витоша, София",Тристаен апартамент в София,97 кв.м,Тухла,Not Available,1 етаж,Партер
269976,"Манастирски Ливади, София",Двустаен апартамент в София,122 кв.м,Тухла,2022 г.,7 етаж,Not Available
269976,"Манастирски Ливади, София",Тристаен апартамент в София,122 кв.м,Тухла,2022 г.,7 етаж,Not Available
361482,"Манастирски Ливади, София",Многостаен апартамент в София,165 кв.м,Тухла,2022 г.,6 етаж,Not Available
262394,"Манастирски Ливади, София",Тристаен апартамент в София,120 кв.м,Тухла,2022 г.,6 етаж,Not Available
239976,"Манастирски Ливади, София",Двустаен апартамент в София,110 кв.м,Тухла,2022 г.,7 етаж,Not Available
247918,"Манастирски Ливади, София",Двустаен апартамент в София,113 кв.м,Тухла,2022 г.,7 етаж,Not Available
247918,"Манастирски Ливади, София",Тристаен апартамент в София,113 кв.м,Тухла,2022 г.,5 етаж,Not Available
471218,"Манастирски Ливади, София",Многостаен апартамент в София,215 кв.м,Тухла,2022 г.,7 етаж,Not Available
420000,"Манастирски Ливади, София",Многостаен апартамент в София,225.48 кв.м,Тухла,2017 г.,7 етаж,Непоследен
98832,"Люлин 5, София",Двустаен апартамент в София,68 кв.м,Тухла,Not Available,1 етаж,Партер
139153,"Люлин 5, София",Тристаен апартамент в София,100 кв.м,Тухла,Not Available,2 етаж,Непоследен
141043,"Люлин 5, София",Тристаен апартамент в София,102 кв.м,Тухла,Not Available,2 етаж,Непоследен
139153,"Люлин 5, София",Тристаен апартамент в София,100 кв.м,Тухла,Not Available,3 етаж,Непоследен
141043,"Люлин 5, София",Тристаен апартамент в София,102 кв.м,Тухла,Not Available,3 етаж,Непоследен
110608,"Люлин 5, София",Двустаен апартамент в София,72 кв.м,Тухла,Not Available,4 етаж,Непоследен
141043,"Люлин 5, София",Тристаен апартамент в София,102 кв.м,Тухла,Not Available,4 етаж,Непоследен
114176,"Люлин 5, София",Двустаен апартамент в София,72 кв.м,Тухла,Not Available,5 етаж,Непоследен
114176,"Люлин 5, София",Двустаен апартамент в София,72 кв.м,Тухла,Not Available,6 етаж,Непоследен
126179,"Люлин 5, София",Тристаен апартамент в София,87 кв.м,Тухла,Not Available,6 етаж,Непоследен
147132,"Люлин 5, София",Тристаен апартамент в София,102 кв.м,Тухла,Not Available,6 етаж,Непоследен
114176,"Люлин 5, София",Двустаен апартамент в София,71 кв.м,Тухла,Not Available,7 етаж,Непоследен
111088,"Люлин 5, София",Двустаен апартамент в София,69 кв.м,Тухла,Not Available,7 етаж,Непоследен
102064,"Люлин 5, София",Двустаен апартамент в София,64 кв.м,Тухла,Not Available,7 етаж,Непоследен
109584,"Люлин 5, София",Двустаен апартамент в София,69 кв.м,Тухла,Not Available,7 етаж,Непоследен
147132,"Люлин 5, София",Тристаен апартамент в София,102 кв.м,Тухла,Not Available,7 етаж,Непоследен
114176,"Люлин 5, София",Двустаен апартамент в София,71 кв.м,Тухла,Not Available,8 етаж,Непоследен
145159,"Люлин 5, София",Тристаен апартамент в София,100 кв.м,Тухла,Not Available,8 етаж,Непоследен
111088,"Люлин 5, София",Двустаен апартамент в София,70 кв.м,Тухла,Not Available,8 етаж,Непоследен
102064,"Люлин 5, София",Двустаен апартамент в София,64 кв.м,Тухла,Not Available,8 етаж,Непоследен
109584,"Люлин 5, София",Двустаен апартамент в София,69 кв.м,Тухла,Not Available,8 етаж,Непоследен
147132,"Люлин 5, София",Тристаен апартамент в София,102 кв.м,Тухла,Not Available,8 етаж,Непоследен
117744,"Люлин 5, София",Двустаен апартамент в София,71 кв.м,Тухла,Not Available,9 етаж,Непоследен
129030,"Люлин 5, София",Тристаен апартамент в София,86 кв.м,Тухла,Not Available,9 етаж,Непоследен
127605,"Люлин 5, София",Тристаен апартамент в София,85 кв.м,Тухла,Not Available,9 етаж,Непоследен
150165,"Люлин 5, София",Тристаен апартамент в София,100 кв.м,Тухла,Not Available,9 етаж,Непоследен
130530,"Люлин 5, София",Тристаен апартамент в София,87 кв.м,Тухла,Not Available,9 етаж,Непоследен
115616,"Люлин 5, София",Двустаен апартамент в София,70 кв.м,Тухла,Not Available,9 етаж,Непоследен
114263,"Люлин 5, София",Двустаен апартамент в София,69 кв.м,Тухла,Not Available,9 етаж,Непоследен
114263,"Люлин 5, София",Двустаен апартамент в София,69 кв.м,Тухла,Not Available,9 етаж,Непоследен
155171,"Люлин 5, София",Тристаен апартамент в София,100 кв.м,Тухла,Not Available,2 етаж,Непоследен
109049,"Люлин 5, София",Двустаен апартамент в София,66 кв.м,Тухла,Not Available,9 етаж,Непоследен
112415,"Люлин 5, София",Двустаен апартамент в София,68 кв.м,Тухла,Not Available,9 етаж,Непоследен
111458,"Люлин 5, София",Двустаен апартамент в София,67 кв.м,Тухла,Not Available,9 етаж,Непоследен
158208,"Люлин 5, София",Тристаен апартамент в София,98 кв.м,Тухла,Not Available,9 етаж,Непоследен
158160,"Люлин 5, София",Тристаен апартамент в София,98 кв.м,Тухла,Not Available,9 етаж,Непоследен
109008,"Люлин 5, София",Двустаен апартамент в София,68 кв.м,Тухла,Not Available,8 етаж,Непоследен
105108,"Люлин 5, София",Двустаен апартамент в София,67 кв.м,Тухла,Not Available,1 етаж,Непоследен
136679,"Люлин 5, София",Тристаен апартамент в София,88 кв.м,Тухла,Not Available,8 етаж,Непоследен
153218,"Люлин 5, София",Тристаен апартамент в София,98 кв.м,Тухла,Not Available,8 етаж,Непоследен
153264,"Люлин 5, София",Тристаен апартамент в София,98 кв.м,Тухла,Not Available,7 етаж,Непоследен
153218,"Люлин 5, София",Тристаен апартамент в София,98 кв.м,Тухла,Not Available,7 етаж,Непоследен
153264,"Люлин 5, София",Тристаен апартамент в София,98 кв.м,Тухла,Not Available,6 етаж,Непоследен
153264,"Люлин 5, София",Тристаен апартамент в София,98 кв.м,Тухла,Not Available,5 етаж,Непоследен
153218,"Люлин 5, София",Тристаен апартамент в София,98 кв.м,Тухла,Not Available,5 етаж,Непоследен
147331,"Люлин 5, София",Тристаен апартамент в София,98 кв.м,Тухла,Not Available,4 етаж,Непоследен
137402,"Люлин 5, София",Тристаен апартамент в София,98 кв.м,Тухла,Not Available,4 етаж,Непоследен
147331,"Люлин 5, София",Тристаен апартамент в София,98 кв.м,Тухла,Not Available,3 етаж,Непоследен
111371,"Люлин 5, София",Тристаен апартамент в София,88 кв.м,Тухла,Not Available,1 етаж,Непоследен
147331,"Люлин 5, София",Тристаен апартамент в София,98 кв.м,Тухла,Not Available,2 етаж,Непоследен
152205,"Люлин 5, София",Тристаен апартамент в София,101 кв.м,Тухла,Not Available,9 етаж,Непоследен
113009,"Люлин 5, София",Двустаен апартамент в София,68 кв.м,Тухла,Not Available,9 етаж,Непоследен
105254,"Люлин 5, София",Двустаен апартамент в София,69 кв.м,Тухла,Not Available,9 етаж,Непоследен
114560,"Люлин 5, София",Двустаен апартамент в София,69 кв.м,Тухла,Not Available,9 етаж,Непоследен
114263,"Люлин 5, София",Двустаен апартамент в София,69 кв.м,Тухла,Not Available,9 етаж,Непоследен
114263,"Люлин 5, София",Двустаен апартамент в София,69 кв.м,Тухла,Not Available,9 етаж,Непоследен
115616,"Люлин 5, София",Двустаен апартамент в София,70 кв.м,Тухла,Not Available,9 етаж,Непоследен
130530,"Люлин 5, София",Тристаен апартамент в София,87 кв.м,Тухла,Not Available,9 етаж,Непоследен
150165,"Люлин 5, София",Тристаен апартамент в София,100 кв.м,Тухла,Not Available,9 етаж,Непоследен
127605,"Люлин 5, София",Тристаен апартамент в София,85 кв.м,Тухла,Not Available,9 етаж,Непоследен
129030,"Люлин 5, София",Тристаен апартамент в София,86 кв.м,Тухла,Not Available,9 етаж,Непоследен
147132,"Люлин 5, София",Тристаен апартамент в София,101 кв.м,Тухла,Not Available,8 етаж,Непоследен
155171,"Люлин 5, София",Тристаен апартамент в София,100 кв.м,Тухла,Not Available,8 етаж,Непоследен
157279,"Люлин 5, София",Тристаен апартамент в София,101 кв.м,Тухла,Not Available,7 етаж,Непоследен
109584,"Люлин 5, София",Двустаен апартамент в София,68 кв.м,Тухла,Not Available,7 етаж,Непоследен
102064,"Люлин 5, София",Двустаен апартамент в София,63 кв.м,Тухла,Not Available,7 етаж,Непоследен
147132,"Люлин 5, София",Тристаен апартамент в София,101 кв.м,Тухла,Not Available,6 етаж,Непоследен
151190,"Люлин 5, София",Тристаен апартамент в София,101 кв.м,Тухла,Not Available,3 етаж,Непоследен
155171,"Люлин 5, София",Тристаен апартамент в София,100 кв.м,Тухла,Not Available,3 етаж,Непоследен
130000,"Люлин 8, София",Двустаен апартамент в София,65 кв.м,Тухла,2000 г.,1 етаж,Първи жилищен
560956,"Манастирски Ливади, София",Многостаен апартамент в София,255 кв.м,Тухла,2022 г.,6 етаж,Not Available
560956,"Манастирски Ливади, София",Многостаен апартамент в София,255 кв.м,Тухла,2022 г.,6 етаж,Not Available
298760,"Манастирски Ливади, София",Многостаен апартамент в София,136 кв.м,Тухла,2022 г.,6 етаж,Not Available
298760,"Манастирски Ливади, София",Тристаен апартамент в София,136 кв.м,Тухла,2022 г.,6 етаж,Not Available
323400,"Манастирски Ливади, София",Тристаен апартамент в София,147 кв.м,Тухла,2022 г.,7 етаж,Not Available
243232,"Манастирски Ливади, София",Двустаен апартамент в София,111 кв.м,Тухла,2022 г.,7 етаж,Not Available
518000,"Витоша, София",Многостаен апартамент в София,267 кв.м,Тухла,2024 г.,3 етаж,Непоследен
840000,"Горна Баня, София",Многостаен апартамент в София,228 кв.м,Тухла,Not Available,5 етаж,Not Available
88000,"Люлин 2, София",Двустаен апартамент в София,55 кв.м,Тухла,2024 г.,5 етаж,Непоследен
279035,"Малинова Долина, София",Тристаен апартамент в София,131 кв.м,Тухла,2025 г.,4 етаж,Not Available
309000,"Център, София",Тристаен апартамент в София,90 кв.м,Тухла,1950 г.,5 етаж,Последен етаж
122000,"Овча Купел, София",Двустаен апартамент в София,61 кв.м,Тухла,2024 г.,3 етаж,Непоследен
256500,"Малинова Долина, София",Тристаен апартамент в София,172 кв.м,Тухла,2024 г.,5 етаж,Not Available
308933,"Малинова Долина, София",Многостаен апартамент в София,207 кв.м,Тухла,2024 г.,5 етаж,Not Available
155000,"Левски Г, София",Двустаен апартамент в София,48 кв.м,Панел,1992 г.,4 етаж,Not Available
167000,"Център, София",Ателие/Студио,60 кв.м,Тухла,1980 г.,7 етаж,Последен етаж
240000,"Горна Баня, София",Тристаен апартамент в София,175 кв.м,Тухла,2006 г.,Not Available,Непоследен
620000,София,Многостаен апартамент в София,164 кв.м,Тухла,Not Available,4 етаж,Not Available
224460,"Младост 4, София",Тристаен апартамент в София,100 кв.м,Тухла,Not Available,7 етаж,Непоследен
224460,"Младост 4, София",Тристаен апартамент в София,100 кв.м,Тухла,Not Available,6 етаж,Непоследен
312672,"Банишора, София",Многостаен апартамент в София,141 кв.м,Тухла,Not Available,4 етаж,Непоследен
