price_total,location,property_type,square_meters,construction_type,construction_year,floor_number,floor_type
143000.0,Света Троица,Двустаен,67.0,Панел,,6.0,
109800.0,Толстой,Тристаен,61.0,Панел,,4.0,
253000.0,Лозенец,Двустаен,64.0,Тухла,,4.0,
349000.0,Медицинска академия,Многостаен,112.0,Тухла,,3.0,
173200.0,Надежда 4,Двустаен,174.0,Тухла,,4.0,
229900.0,Младост 1,Тристаен,88.0,Панел,,3.0,
220000.0,Бояна,Тристаен,103.0,Тухла,,2.0,
375000.0,Лозенец,Тристаен,150.0,Тухла,,6.0,
375000.0,Лозенец,Многостаен,160.0,Тухла,,5.0,
118940.0,Подуяне,Двустаен,59.0,Тухла,,,
289000.0,Младост 3,Тристаен,156.0,Тухла,,1.0,
135000.0,Манастирски Ливади,Едностаен,46.0,Тухла,,7.0,
383250.0,Лозенец,Тристаен,97.0,Тухла,,1.0,
124900.0,Свобода,Двустаен,58.0,Панел,,2.0,
499600.0,Бояна,Многостаен,167.0,Тухла,2017.0,1.0,Партер
240000.0,Студентски Град,Тристаен,105.0,Тухла,2019.0,12.0,Непоследен
225000.0,Дървеница,Двустаен,73.0,Тухла,2025.0,1.0,Първи жилищен
321440.0,Дървеница,Тристаен,135.0,Тухла,2025.0,6.0,Непоследен
166780.0,Малинова Долина,Двустаен,75.0,Тухла,2024.0,2.0,Непоследен
705000.0,Витоша,Многостаен,235.0,Тухла,2027.0,18.0,Последен етаж
92700.0,Витоша,Едностаен,60.0,Тухла,2024.0,1.0,Партер
767000.0,Кръстова Вада,Мезонет,234.0,Тухла,,,
215000.0,Овча Купел,Тристаен,85.0,Тухла,2008.0,5.0,
112503.0,Дървеница,Двустаен,69.0,Тухла,2025.0,1.0,Първи жилищен
135966.0,Дървеница,Двустаен,78.0,Тухла,2025.0,1.0,Първи жилищен
269990.0,Надежда 3,Многостаен,178.0,Тухла,2023.0,6.0,Последен етаж
167000.0,Зона Б18,Двустаен,88.0,Гредоред,1990.0,1.0,Партер
240000.0,Лозенец,Тристаен,70.0,Тухла,1989.0,5.0,Последен етаж
165000.0,Овча Купел,Тристаен,120.0,Тухла,2024.0,8.0,Непоследен
152000.0,Малинова Долина,Двустаен,67.0,Тухла,2024.0,2.0,Непоследен
279000.0,Павлово,Тристаен,110.0,Тухла,1992.0,7.0,Непоследен
290000.0,Витоша,Мезонет,176.0,Тухла,1976.0,,Непоследен
245000.0,Студентски Град,Многостаен,105.0,Тухла,2022.0,4.0,Последен етаж
295000.0,Медицинска академия,Тристаен,88.0,Тухла,2000.0,1.0,Първи жилищен
189945.0,Младост 4,Тристаен,8442.0,Тухла,,4.0,
210330.0,Младост 4,Тристаен,9348.0,Тухла,,1.0,
157821.0,Бояна,Двустаен,72.0,Тухла,2025.0,2.0,
218646.0,м. Гърдова глава,Тристаен,102.0,Тухла,2025.0,4.0,
125737.0,Бояна,Двустаен,65.0,Тухла,2025.0,,Партер
326405.0,Княжево,Тристаен,154.0,Тухла,2025.0,2.0,
121030.0,Княжево,Едностаен,58.0,Тухла,2025.0,2.0,
139900.0,Овча Купел 2,Тристаен,9201.0,Тухла,2025.0,1.0,Непоследен
97200.0,Люлин 5,Двустаен,71.0,Тухла,,2.0,Непоследен
179208.0,Красна Поляна,Тристаен,94.0,Тухла,2025.0,8.0,
189607.0,Левски Г,Тристаен,102.0,Тухла,2025.0,4.0,
221612.0,Левски Г,Тристаен,120.0,Тухла,2025.0,4.0,
257013.0,Красна Поляна,Многостаен,135.0,Тухла,2025.0,8.0,
150000.0,Овча Купел 1,Двустаен,48.0,Панел,,4.0,
180925.0,Младост 3,Двустаен,70.0,ЕПК/ПК,2025.0,7.0,
131000.0,Люлин 5,Тристаен,99.0,Тухла,,1.0,Непоследен
750000.0,Център,Тристаен,80.0,Тухла,,4.0,Непоследен
379999.0,Стрелбище,Многостаен,190.0,Тухла,2009.0,7.0,Първи жилищен
161927.0,Овча Купел,Тристаен,124.0,Тухла,2023.0,1.0,
114176.0,Люлин 5,Двустаен,71.0,Тухла,,7.0,Непоследен
114176.0,Люлин 5,Двустаен,71.0,Тухла,,6.0,Непоследен
110608.0,Люлин 5,Двустаен,71.0,Тухла,,4.0,Непоследен
105648.0,Люлин 5,Двустаен,68.0,Тухла,,1.0,Непоследен
157279.0,Люлин 5,Тристаен,101.0,Тухла,,2.0,Непоследен
110608.0,Люлин 5,Двустаен,71.0,Тухла,,3.0,Непоследен
117744.0,Люлин 5,Двустаен,71.0,Тухла,,9.0,Непоследен
102064.0,Люлин 5,Двустаен,63.0,Тухла,,8.0,Непоследен
109854.0,Люлин 5,Двустаен,68.0,Тухла,,8.0,Непоследен
114176.0,Люлин 5,Двустаен,71.0,Тухла,,8.0,Непоследен
103875.0,Люлин 5,Двустаен,69.0,Тухла,,8.0,Непоследен
111008.0,Люлин 5,Двустаен,69.0,Тухла,,8.0,Непоследен
157144.0,Малинова Долина,Тристаен,9295.0,Тухла,,1.0,
118839.0,Малинова Долина,Двустаен,7667.0,Тухла,,2.0,
632000.0,Център,Тристаен,24307.0,Тухла,2025.0,3.0,Непоследен
530000.0,Център,Тристаен,118.0,Тухла,,2.0,Непоследен
156000.0,Сухата река,Двустаен,136.0,Тухла,2011.0,2.0,
275000.0,Овча Купел 1,Тристаен,136.0,Тухла,,4.0,Непоследен
289685.0,Младост 4,Тристаен,96.0,Тухла,,3.0,Непоследен
169232.0,Малинова Долина,Двустаен,76.0,Тухла,2024.0,2.0,Първи жилищен
174587.0,Дружба 2,Двустаен,7798.0,Тухла,2026.0,3.0,Непоследен
208706.0,Малинова Долина,Тристаен,116.0,Тухла,,4.0,Непоследен
245005.0,Малинова Долина,Тристаен,129.0,Тухла,,3.0,Непоследен
211946.0,Малинова Долина,Тристаен,112.0,Тухла,,1.0,Непоследен
490000.0,Център,Многостаен,271.0,Тухла,,6.0,Непоследен
585000.0,Малинова Долина,Многостаен,228.0,Тухла,,2.0,Непоследен
585000.0,Малинова Долина,Многостаен,190.0,Тухла,,2.0,Непоследен
303700.0,Малинова Долина,Многостаен,158.0,Тухла,,2.0,Непоследен
279035.0,Малинова Долина,Тристаен,130.0,Тухла,,4.0,Последен етаж
182985.0,Малинова Долина,Двустаен,129.0,Тухла,,1.0,Непоследен
195184.0,Малинова Долина,Двустаен,109.0,Тухла,,1.0,Непоследен
207955.0,Малинова Долина,Двустаен,126.0,Тухла,,1.0,Непоследен
174361.0,Малинова Долина,Двустаен,91.0,Тухла,,1.0,Непоследен
176085.0,Малинова Долина,Двустаен,84.0,Тухла,,2.0,Непоследен
153489.0,Малинова Долина,Двустаен,73.0,Тухла,,2.0,Непоследен
159705.0,Малинова Долина,Двустаен,76.0,Тухла,,4.0,Последен етаж
160335.0,Малинова Долина,Двустаен,76.0,Тухла,,4.0,Последен етаж
153489.0,Малинова Долина,Двустаен,73.0,Тухла,,3.0,Непоследен
158697.0,Малинова Долина,Двустаен,76.0,Тухла,,3.0,Непоследен
380000.0,Център,Тристаен,96.0,Тухла,1980.0,6.0,Непоследен
216000.0,Център,Тристаен,93.0,Тухла,,4.0,Непоследен
342189.0,Полигона,Тристаен,127.0,Тухла,,8.0,Непоследен
371181.0,Полигона,Тристаен,146.0,Тухла,,8.0,Непоследен
160000.0,Люлин 6,Тристаен,86.0,Панел,,1.0,Непоследен
249000.0,Лозенец,Тристаен,80.0,Тухла,2008.0,3.0,Непоследен
249000.0,Лозенец,Двустаен,80.0,Тухла,2008.0,3.0,Непоследен
289584.0,Кръстова Вада,Тристаен,139.0,Тухла,,4.0,
338333.0,Кръстова Вада,Тристаен,145.0,Тухла,,3.0,
280000.0,София,Двустаен,85.0,Тухла,,4.0,
420000.0,Кръстова Вада,Многостаен,179.0,Тухла,,1.0,Партер
138000.0,Красна Поляна,Едностаен,48.0,Тухла,2022.0,2.0,Непоследен
378838.0,Банишора,Многостаен,1804.0,Тухла,,7.0,
257131.0,Банишора,Тристаен,11688.0,Тухла,,1.0,
187715.0,Банишора,Двустаен,6704.0,Тухла,,3.0,
429000.0,Манастирски Ливади,Тристаен,112.0,Тухла,2021.0,2.0,Непоследен
146000.0,Манастирски Ливади,Двустаен,55.0,Тухла,,4.0,Непоследен
225000.0,Център,Тристаен,75.0,Гредоред,1930.0,3.0,Непоследен
260000.0,Хиподрума,Тристаен,97.0,Тухла,1960.0,3.0,Непоследен
381000.0,Лозенец,Тристаен,127.0,Тухла,2005.0,5.0,Непоследен
118850.0,Люлин 9,Двустаен,74.0,Панел,1985.0,1.0,Първи жилищен
250380.0,Сухата река,Тристаен,125.0,Тухла,2025.0,5.0,Непоследен
213340.0,Сухата река,Тристаен,107.0,Тухла,2025.0,5.0,Непоследен
333720.0,Сухата река,Многостаен,167.0,Тухла,2025.0,6.0,Непоследен
330928.0,Сухата река,Многостаен,207.0,Тухла,2025.0,2.0,Непоследен
429000.0,София,Тристаен,112.0,Тухла,,2.0,
155695.0,Манастирски Ливади,Тристаен,7808.0,Тухла,2026.0,1.0,Непоследен
124900.0,Свобода,Двустаен,58.0,Панел,1970.0,2.0,Непоследен
115000.0,Разсадника,Тристаен,62.0,Панел,1980.0,8.0,Последен етаж
250000.0,Център,Тристаен,121.0,Тухла,2026.0,3.0,Непоследен
144000.0,Света Троица,Двустаен,76.0,Панел,1976.0,1.0,Първи жилищен
385000.0,Бояна,Тристаен,154.0,Тухла,,2.0,
289000.0,Манастирски Ливади,Тристаен,107.0,Тухла,,6.0,Последен етаж
239000.0,Център,Двустаен,65.0,Тухла,1960.0,4.0,Непоследен
141800.0,Малинова Долина,Двустаен,65.0,Тухла,2024.0,2.0,Непоследен
315000.0,Банишора,Многостаен,144.0,Тухла,2019.0,2.0,Непоследен
340000.0,Център,Двустаен,77.0,Тухла,,2.0,Непоследен
315000.0,Център,Многостаен,111.0,Тухла,,2.0,Непоследен
294382.0,Младост 4,Тристаен,111.0,Тухла,,5.0,Последен етаж
354174.0,Младост 4,Тристаен,134.0,Тухла,,5.0,Последен етаж
331020.0,Младост 4,Тристаен,134.0,Тухла,,4.0,Непоследен
183924.0,Младост 4,Двустаен,66.0,Тухла,,4.0,Непоследен
255034.0,Младост 4,Тристаен,110.0,Тухла,,1.0,Непоследен
187922.0,Младост 4,Двустаен,78.0,Тухла,,1.0,Непоследен
203360.0,Младост 4,Тристаен,100.0,Тухла,2026.0,6.0,Непоследен
261430.0,Младост 4,Многостаен,128.0,Тухла,2026.0,3.0,Непоследен
740000.0,Драгалевци,Многостаен,202.0,Тухла,,1.0,
183000.0,Център,Двустаен,91.0,Тухла,1960.0,3.0,Непоследен
238900.0,Овча Купел,Тристаен,123.0,Тухла,2025.0,6.0,Непоследен
240000.0,Овча Купел,Многостаен,113.0,Тухла,2025.0,7.0,Последен етаж
195015.0,Горубляне,Тристаен,130.0,Тухла,2025.0,2.0,Непоследен
133575.0,Горубляне,Двустаен,89.0,Тухла,2025.0,4.0,Непоследен
181185.0,Горубляне,Тристаен,121.0,Тухла,2025.0,3.0,Непоследен
269000.0,Горубляне,Тристаен,192.0,Тухла,2025.0,5.0,Последен етаж
155850.0,Горубляне,Двустаен,112.0,Тухла,2025.0,2.0,Непоследен
308940.0,Дружба 2,Тристаен,123.0,Тухла,,2.0,Непоследен
154000.0,Овча Купел,Тристаен,94.0,Тухла,,2.0,Непоследен
300899.0,Дружба 2,Тристаен,121.0,Тухла,,1.0,Непоследен
77900.0,Студентски Град,Едностаен,37.0,Тухла,2018.0,,Последен етаж
304000.0,Витоша,Тристаен,10656.0,Тухла,,16.0,
164778.0,м. Гърдова глава,Тристаен,11299.0,Тухла,,1.0,
199782.0,Люлин 9,Тристаен,108.0,Тухла,2024.0,2.0,Непоследен
125380.0,Овча Купел 1,Двустаен,76.0,Тухла,2024.0,2.0,
137918.0,Овча Купел 1,Двустаен,76.0,Тухла,2024.0,4.0,
229000.0,Център,Многостаен,110.0,Тухла,1960.0,3.0,Последен етаж
250000.0,Младост 2,Тристаен,112.0,Тухла,1978.0,1.0,Първи жилищен
480000.0,Бояна,Двустаен,119.0,Тухла,,1.0,Партер
270000.0,Княжево,Тристаен,120.0,Тухла,2000.0,,Непоследен
213400.0,Малинова Долина,Тристаен,97.0,Тухла,2025.0,4.0,Непоследен
312800.0,Кръстова Вада,Многостаен,136.0,Тухла,2026.0,5.0,Непоследен
164700.0,Кръстова Вада,Двустаен,61.0,Тухла,2026.0,2.0,Непоследен
336000.0,Манастирски Ливади,Тристаен,141.0,Тухла,2025.0,3.0,Непоследен
260000.0,Манастирски Ливади,Тристаен,109.0,Тухла,2025.0,2.0,Непоследен
341000.0,Белите Брези,Тристаен,111.0,Тухла,2022.0,2.0,Непоследен
495000.0,Манастирски Ливади,Тристаен,125.0,Тухла,2023.0,6.0,Непоследен
197298.0,Люлин Център,Тристаен,110.0,Тухла,2024.0,3.0,Непоследен
143000.0,Малинова Долина,Двустаен,65.0,Тухла,2024.0,1.0,Първи жилищен
143000.0,Малинова Долина,Двустаен,65.0,Тухла,2025.0,1.0,Партер
400377.0,София,Тристаен,11159.0,Тухла,,6.0,
280000.0,Витоша,Тристаен,10739.0,Тухла,,11.0,
168000.0,Люлин 5,Тристаен,62.0,Панел,,6.0,Последен етаж
147000.0,Витоша,Двустаен,6836.0,Тухла,,3.0,
300000.0,Витоша,Тристаен,11731.0,Тухла,,8.0,
208749.0,Младост 4,Двустаен,68.0,Тухла,,7.0,Непоследен
210000.0,Драгалевци,Двустаен,68.0,Тухла,2023.0,4.0,Последен етаж
149193.0,Дружба 1,Двустаен,82.0,Тухла,2026.0,6.0,Последен етаж
419975.0,Кръстова Вада,Многостаен,16799.0,Тухла,,6.0,
490300.0,Кръстова Вада,Многостаен,19612.0,Тухла,,6.0,
228758.0,Кръстова Вада,Тристаен,9946.0,Тухла,,,
143000.0,Витоша,Двустаен,6765.0,Тухла,,2.0,
208178.0,Център,Двустаен,9569.0,Тухла,,4.0,
198265.0,Център,Двустаен,9569.0,Тухла,,3.0,
207362.0,Център,Тристаен,10008.0,Тухла,,3.0,
180614.0,Център,Двустаен,9176.0,Тухла,,2.0,
172264.0,Център,Двустаен,8751.0,Тухла,,2.0,
282000.0,обл. София,Тристаен,109.0,Тухла,2019.0,2.0,
256269.0,Полигона,Тристаен,116.0,Тухла,,4.0,Непоследен
311408.0,Полигона,Тристаен,140.0,Тухла,,10.0,Непоследен
357835.0,Полигона,Многостаен,152.0,Тухла,,11.0,Последен етаж
244902.0,Полигона,Тристаен,117.0,Тухла,,6.0,Непоследен
149000.0,Овча Купел 2,Двустаен,71.0,Тухла,,4.0,Непоследен
152000.0,Овча Купел 2,Двустаен,71.0,Тухла,,5.0,Непоследен
620000.0,Манастирски Ливади,Многостаен,252.0,Тухла,,5.0,Непоследен
641475.0,Кръстова Вада,Многостаен,257.0,Тухла,,6.0,Последен етаж
181000.0,Горубляне,Тристаен,110.0,Тухла,1975.0,2.0,Непоследен
419400.0,София,Многостаен,200.0,Тухла,,4.0,Последен етаж
315000.0,Център,Тристаен,131.0,Тухла,,1.0,Непоследен
246550.0,Малинова Долина,Тристаен,132.0,Тухла,,2.0,Непоследен
143640.0,Люлин 4,Тристаен,95.0,Тухла,2025.0,2.0,Непоследен
537179.0,Лозенец,Многостаен,16912.0,Тухла,,5.0,
160000.0,Овча Купел 2,Двустаен,71.0,Тухла,,8.0,Непоследен
149164.0,Люлин 5,Тристаен,100.0,Тухла,,4.0,Непоследен
249000.0,Борово,Двустаен,75.0,Тухла,,2.0,Непоследен
150000.0,Красна Поляна,Тристаен,85.0,Панел,1985.0,,Последен етаж
500000.0,Център,Тристаен,100.0,Тухла,1940.0,1.0,Първи жилищен
93800.0,Модерно Предградие,Двустаен,74.0,Тухла,2026.0,,Непоследен
96000.0,Модерно Предградие,Двустаен,74.0,Тухла,2026.0,,Непоследен
92000.0,Модерно Предградие,Двустаен,70.0,Тухла,2026.0,,Непоследен
338000.0,Гоце Делчев,Тристаен,110.0,Тухла,2004.0,2.0,Непоследен
117000.0,Толстой,Двустаен,60.0,Панел,1975.0,3.0,Непоследен
96000.0,Модерно Предградие,Двустаен,73.0,Тухла,2026.0,,Непоследен
199782.0,Люлин 9,Тристаен,108.0,Тухла,2024.0,2.0,Непоследен
141908.0,Дружба 1,Тристаен,87.0,Тухла,2026.0,6.0,Последен етаж
148765.0,Дружба 1,Тристаен,90.0,Тухла,2026.0,6.0,Последен етаж
114900.0,Банишора,Двустаен,41.0,ЕПК/ПК,,8.0,Непоследен
160000.0,Младост 4,Двустаен,66.0,Панел,1986.0,2.0,Непоследен
180000.0,Люлин 2,Двустаен,95.0,Тухла,,6.0,Последен етаж
494990.0,Манастирски Ливади,Тристаен,124.0,Тухла,2024.0,6.0,Непоследен
220000.0,Кръстова Вада,Двустаен,70.0,Тухла,2024.0,4.0,Непоследен
465000.0,Лозенец,Тристаен,138.0,Тухла,1960.0,4.0,Последен етаж
120000.0,Люлин 2,Двустаен,71.0,Тухла,2012.0,6.0,Последен етаж
331000.0,Белите Брези,Тристаен,111.0,Тухла,2018.0,2.0,Непоследен
400000.0,Лозенец,Двустаен,9804.0,Тухла,,9.0,
174550.0,Дружба 2,Двустаен,78.0,Тухла,,4.0,Непоследен
115000.0,Надежда 3,Двустаен,57.0,Тухла,2025.0,1.0,Първи жилищен
139500.0,Надежда 3,Двустаен,66.0,Тухла,2025.0,3.0,Непоследен
220000.0,Център,Двустаен,116.0,Тухла,2010.0,2.0,Непоследен
146600.0,Красна Поляна,Тристаен,96.0,Тухла,2027.0,9.0,Непоследен
92766.0,Красна Поляна,Двустаен,61.0,Тухла,2027.0,2.0,Непоследен
379000.0,Разсадника,Тристаен,200.0,Тухла,2025.0,8.0,Непоследен
161000.0,Център,Двустаен,93.0,Тухла,2021.0,1.0,Първи жилищен
203237.0,Младост 4,Тристаен,99.0,Тухла,2026.0,2.0,Непоследен
276000.0,Хладилника,Тристаен,117.0,Тухла,,4.0,Непоследен
179000.0,Хладилника,Двустаен,76.0,Тухла,,4.0,Непоследен
179000.0,Хладилника,Двустаен,76.0,Тухла,,4.0,Непоследен
254000.0,Хладилника,Тристаен,113.0,Тухла,,2.0,Непоследен
171000.0,Хладилника,Двустаен,76.0,Тухла,,2.0,Непоследен
171000.0,Хладилника,Двустаен,76.0,Тухла,,2.0,Непоследен
154000.0,Хладилника,Двустаен,68.0,Тухла,,2.0,Непоследен
178000.0,Хладилника,Двустаен,74.0,Тухла,,6.0,Непоследен
175000.0,Хладилника,Двустаен,74.0,Тухла,,5.0,Непоследен
171000.0,Хладилника,Двустаен,74.0,Тухла,,4.0,Непоследен
261000.0,Хладилника,Тристаен,108.0,Тухла,,6.0,Непоследен
255000.0,Хладилника,Тристаен,108.0,Тухла,,5.0,Непоследен
250000.0,Хладилника,Тристаен,108.0,Тухла,,4.0,Непоследен
258000.0,Хладилника,Тристаен,107.0,Тухла,,6.0,Непоследен
248000.0,Хладилника,Тристаен,107.0,Тухла,,4.0,Непоследен
218565.0,Люлин 4,Тристаен,174.0,Тухла,2025.0,5.0,Последен етаж
165090.0,Люлин 4,Тристаен,110.0,Тухла,2025.0,1.0,Първи жилищен
143640.0,Люлин 4,Тристаен,96.0,Тухла,2025.0,1.0,Непоследен
131250.0,Люлин 4,Тристаен,88.0,Тухла,2025.0,4.0,Непоследен
127935.0,Люлин 4,Двустаен,104.0,Тухла,2025.0,5.0,Последен етаж
289000.0,Младост 3,Тристаен,156.0,Тухла,1995.0,2.0,Непоследен
287500.0,Център,Двустаен,80.0,Тухла,1962.0,5.0,Непоследен
595000.0,Манастирски Ливади,Тристаен,14949.0,Тухла,,10.0,
380000.0,Кръстова Вада,Тристаен,124.0,Тухла,2023.0,2.0,Непоследен
275000.0,Гео Милев,Тристаен,87.0,Тухла,1963.0,5.0,
183574.0,Красно Село,Двустаен,93.0,Тухла,2025.0,9.0,Непоследен
277389.0,Манастирски Ливади,Тристаен,108.0,Тухла,2025.0,9.0,Последен етаж
369000.0,м. Гърдова глава,Тристаен,10757.0,Тухла,,3.0,
113000.0,Овча Купел 2,Двустаен,63.0,Тухла,,3.0,
200200.0,Манастирски Ливади,Тристаен,91.0,Тухла,2022.0,2.0,
228000.0,Център,Тристаен,114.0,Тухла,,5.0,Непоследен
249000.0,София,Тристаен,90.0,Тухла,,1.0,Партер
130500.0,Младост 4,Двустаен,61.0,Тухла,2026.0,2.0,Непоследен
187000.0,Младост 4,Тристаен,93.0,Тухла,2026.0,6.0,Непоследен
113500.0,Люлин 2,Двустаен,57.0,Тухла,2023.0,12.0,Непоследен
374000.0,Хладилника,Многостаен,147.0,Тухла,2027.0,8.0,Последен етаж
228114.0,Овча Купел,Тристаен,11068.0,Тухла,,1.0,
155751.0,Овча Купел,Двустаен,7511.0,Тухла,,2.0,
108000.0,Дружба 1,Двустаен,556.0,Тухла,,1.0,
97000.0,Дружба 1,Едностаен,5112.0,Тухла,,1.0,
124000.0,Дружба 1,Двустаен,6821.0,Тухла,,3.0,
239535.0,Симеоново,Тристаен,102.0,Тухла,,,
293733.0,Кръстова Вада,Тристаен,10619.0,Тухла,,3.0,
155672.0,Витоша,Двустаен,7076.0,Тухла,,1.0,
209700.0,Овча Купел 2,Тристаен,11094.0,Тухла,2026.0,5.0,Непоследен
298800.0,Гоце Делчев,Тристаен,99.0,Тухла,,5.0,Непоследен
178000.0,Бояна,Двустаен,73.0,Тухла,,1.0,Непоследен
244000.0,Хладилника,Тристаен,116.0,Тухла,2027.0,2.0,Непоследен
705000.0,Хладилника,Многостаен,235.0,Тухла,2027.0,18.0,Последен етаж
288000.0,Хладилника,Тристаен,107.0,Тухла,2027.0,14.0,Непоследен
233000.0,Хладилника,Тристаен,108.0,Тухла,2027.0,3.0,Непоследен
155000.0,Хладилника,Двустаен,74.0,Тухла,2027.0,2.0,Непоследен
144000.0,Хладилника,Двустаен,68.0,Тухла,2027.0,2.0,Непоследен
231000.0,Хладилника,Тристаен,107.0,Тухла,2027.0,3.0,Непоследен
459200.0,Манастирски Ливади,Многостаен,126.0,Тухла,2021.0,2.0,Непоследен
249900.0,Сухата река,Многостаен,148.0,Тухла,2025.0,8.0,
292500.0,Бояна,Тристаен,13847.0,Тухла,2024.0,1.0,Първи жилищен
290322.0,Полигона,Тристаен,13825.0,Тухла,2025.0,4.0,Непоследен
342189.0,Полигона,Тристаен,12657.0,Тухла,2024.0,9.0,Непоследен
600000.0,Бояна,Многостаен,3156.0,Тухла,2008.0,3.0,Непоследен
274129.0,Полигона,Тристаен,14058.0,Тухла,2025.0,2.0,Непоследен
285000.0,Бояна,Тристаен,15082.0,Тухла,2025.0,1.0,Първи жилищен
663000.0,Кръстова Вада,Многостаен,25115.0,Тухла,2023.0,6.0,Последен етаж
750000.0,Лозенец,Многостаен,19102.0,Тухла,2024.0,1.0,Партер
618900.0,Манастирски Ливади,Тристаен,183.0,Тухла,2019.0,2.0,Непоследен
143000.0,Хладилника,Двустаен,68.0,Тухла,2027.0,2.0,Непоследен
380000.0,Лозенец,Тристаен,127.0,Тухла,2005.0,4.0,Непоследен
115000.0,Свобода,Двустаен,59.0,Панел,1970.0,1.0,
229900.0,Младост 1,Тристаен,76.0,Панел,1971.0,,Непоследен
429790.0,Бояна,Многостаен,466.0,Тухла,2024.0,,Партер
735000.0,Кръстова Вада,Многостаен,260.0,Тухла,2021.0,7.0,Последен етаж
397503.0,Младост 4,Многостаен,274.0,Тухла,,11.0,Последен етаж
242000.0,Хладилника,Тристаен,107.0,Тухла,,3.0,Непоследен
244000.0,Хладилника,Тристаен,108.0,Тухла,,3.0,Непоследен
212483.0,Младост 4,Тристаен,125.0,Тухла,,10.0,Непоследен
145000.0,Бояна,Двустаен,66.0,Тухла,2025.0,2.0,Непоследен
254000.0,Обеля 1,Тристаен,110.0,Тухла,2016.0,7.0,Непоследен
550000.0,Витоша,Многостаен,204.0,Тухла,2024.0,7.0,Непоследен
257000.0,Витоша,Тристаен,117.0,Тухла,2024.0,2.0,Непоследен
135000.0,обл. София,Тристаен,95.0,Тухла,2024.0,2.0,
205100.0,Красно Село,Тристаен,89.0,ЕПК/ПК,1982.0,5.0,Непоследен
289000.0,Център,Тристаен,87.0,Тухла,1950.0,3.0,Непоследен
186256.0,Студентски Град,Тристаен,100.0,Тухла,2027.0,6.0,Последен етаж
206700.0,Овча Купел,Тристаен,106.0,Тухла,2025.0,3.0,Непоследен
316537.0,Кръстова Вада,Тристаен,125.0,Тухла,2024.0,4.0,Непоследен
138820.0,Малинова Долина,Двустаен,72.0,Тухла,2026.0,4.0,Последен етаж
144370.0,Малинова Долина,Двустаен,75.0,Тухла,2026.0,2.0,Непоследен
206250.0,Малинова Долина,Тристаен,107.0,Тухла,2026.0,4.0,Последен етаж
279090.0,Кръстова Вада,Тристаен,110.0,Тухла,2024.0,4.0,Непоследен
327835.0,Кръстова Вада,Тристаен,124.0,Тухла,2024.0,5.0,Непоследен
303710.0,Кръстова Вада,Тристаен,110.0,Тухла,2024.0,7.0,Непоследен
479219.0,Кръстова Вада,Многостаен,174.0,Тухла,2024.0,7.0,Непоследен
589824.0,Кръстова Вада,Многостаен,205.0,Тухла,2024.0,10.0,Непоследен
711110.0,Кръстова Вада,Многостаен,228.0,Тухла,2024.0,13.0,Непоследен
710424.0,Кръстова Вада,Многостаен,228.0,Тухла,2024.0,13.0,Непоследен
581220.0,Кръстова Вада,Многостаен,194.0,Тухла,2024.0,11.0,Непоследен
175000.0,Център,Двустаен,636.0,Тухла,2022.0,3.0,Непоследен
670000.0,Младост 2,Многостаен,311.0,Тухла,,1.0,Непоследен
340000.0,Младост 2,Тристаен,125.0,Тухла,,3.0,Непоследен
330000.0,Младост 2,Тристаен,128.0,Тухла,,3.0,Непоследен
218000.0,Младост 2,Двустаен,86.0,Тухла,,3.0,Непоследен
235000.0,Младост 2,Двустаен,87.0,Тухла,,3.0,Непоследен
390000.0,Младост 2,Тристаен,117.0,Тухла,,2.0,Непоследен
380000.0,Младост 2,Тристаен,120.0,Тухла,,2.0,Непоследен
235000.0,Младост 2,Двустаен,87.0,Тухла,,2.0,Непоследен
218000.0,Младост 2,Двустаен,85.0,Тухла,,2.0,Непоследен
380000.0,Младост 2,Тристаен,143.0,Тухла,,1.0,Непоследен
167000.0,Хладилника,Двустаен,74.0,Тухла,,3.0,Непоследен
167000.0,Хладилника,Двустаен,74.0,Тухла,,3.0,Непоследен
154000.0,Хладилника,Двустаен,68.0,Тухла,,3.0,Непоследен
164000.0,Хладилника,Двустаен,74.0,Тухла,,2.0,Непоследен
164000.0,Хладилника,Двустаен,74.0,Тухла,,2.0,Непоследен
151000.0,Хладилника,Двустаен,68.0,Тухла,,2.0,Непоследен
350000.0,Младост 2,Тристаен,133.0,Тухла,,1.0,Непоследен
297689.0,Хаджи Димитър,Тристаен,119.0,Тухла,2024.0,1.0,Първи жилищен
199782.0,Люлин 9,Тристаен,108.0,Тухла,2025.0,1.0,Първи жилищен
762137.0,Лозенец,Тристаен,222.0,Тухла,2025.0,1.0,Непоследен
223983.0,Малинова Долина,Многостаен,130.0,Тухла,2028.0,3.0,Непоследен
71673.0,Малинова Долина,Едностаен,42.0,Тухла,2028.0,3.0,Непоследен
71673.0,Малинова Долина,Едностаен,42.0,Тухла,2028.0,4.0,Последен етаж
153070.0,Малинова Долина,Тристаен,93.0,Тухла,2028.0,2.0,Непоследен
108205.0,Манастирски Ливади,Двустаен,70.0,Тухла,2028.0,1.0,Партер
117272.0,София,Двустаен,71.0,Тухла,2028.0,1.0,Последен етаж
270000.0,Център,Двустаен,80.0,Тухла,2024.0,7.0,Непоследен
110475.0,Малинова Долина,Двустаен,66.0,Тухла,2027.0,2.0,Непоследен
126293.0,Малинова Долина,Двустаен,75.0,Тухла,2027.0,2.0,Непоследен
